date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:11	8494/8494	---M--	200	added ('OK')	image/jpeg	etag:%22892047032ffa9b8cc4a4c964527036dd%22	http://ci07.ezcdn.com.br/Custom/Content/Products/24/01/240190_Small2.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci07.ezcdn.com.br/Custom/Content/Products/24/01/240190_Small2.jpg	(from http://www.corpoidealsuplementos.com.br/)
10:23:11	1582/1582	---M--	200	added ('OK')	image/png	etag:%225a2561df4a5acf1:0%22	http://ci09.ezcdn.com.br/Custom/Content/Flags/0001_flag.png?p=604	C:/Users/QATEmployee/Desktop/suple/suple/ci09.ezcdn.com.br/Custom/Content/Flags/0001_flag1d45.png	(from http://www.corpoidealsuplementos.com.br/)
10:23:11	68976/68976	---M--	200	added ('OK')	image/png	etag:%2270df7d253671cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/banner-vitrine-3vs.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/banner-vitrine-3vs.png	(from http://www.corpoidealsuplementos.com.br/)
10:23:12	5762/5762	---M--	200	added ('OK')	image/jpeg	etag:%229930025d7d42c7e5c04cfa37cb19ed8c%22	http://ci07.ezcdn.com.br/Custom/Content/Products/38/62/38629_Small6.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci07.ezcdn.com.br/Custom/Content/Products/38/62/38629_Small6.jpg	(from http://www.corpoidealsuplementos.com.br/)
10:23:12	176224/176224	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:23:12%20GMT	http://www.corpoidealsuplementos.com.br/jet-fuse-nox-1066g-gat-1472-p38926	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/jet-fuse-nox-1066g-gat-1472-p38926.html	(from http://www.corpoidealsuplementos.com.br/)
10:23:14	189327/189327	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:23:14%20GMT	http://www.corpoidealsuplementos.com.br/ultra-iso-whey-907g-universal-nutrition-1786-p39332	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/ultra-iso-whey-907g-universal-nutrition-1786-p39332.html	(from http://www.corpoidealsuplementos.com.br/)
10:23:15	6664/6664	---M--	200	added ('OK')	image/jpeg	etag:%222f88fff2a5a1a3a00c442b6075240507%22	http://ci07.ezcdn.com.br/Custom/Content/Products/00/26/3636_Small1.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci07.ezcdn.com.br/Custom/Content/Products/00/26/3636_Small1.jpg	(from http://www.corpoidealsuplementos.com.br/)
10:23:21	29462/29462	---M--	200	added ('OK')	image/jpeg	etag:%2257904330fd07862d2f0810ec9f0c94e0%22	http://ci07.ezcdn.com.br/Custom/Content/Banners/50/50_banner.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci07.ezcdn.com.br/Custom/Content/Banners/50/50_banner.jpg	(from http://www.corpoidealsuplementos.com.br/)
10:23:21	22682/22682	---M--	200	added ('OK')	image/jpeg	etag:%22243892246156aa446b9b860e42811fe8%22	http://ci07.ezcdn.com.br/Custom/Content/Banners/49/49_banner635180374925033616.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci07.ezcdn.com.br/Custom/Content/Banners/49/49_banner635180374925033616.jpg	(from http://www.corpoidealsuplementos.com.br/)
10:23:21	107/107	---M-Z	200	added ('OK')	text/html	etag:%22242ec4ca2ad7ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/marcas.html	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/marcas.html	(from http://www.corpoidealsuplementos.com.br/)
10:23:21	27689/27689	---M--	200	added ('OK')	image/jpeg	etag:%22923bb9ef3a5c96a13418e5c73d60e369%22	http://ci07.ezcdn.com.br/Custom/Content/Banners/96/96_banner635222698827838223.jpg	C:/Users/QATEmployee/Desktop/suple/suple/ci07.ezcdn.com.br/Custom/Content/Banners/96/96_banner635222698827838223.jpg	(from http://www.corpoidealsuplementos.com.br/)
10:23:21	58733/58733	---M--	200	added ('OK')	image/png	etag:%22d240103e4f71cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/universal-ultra-vitrine.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/Shared/Images/cat-baner/universal-ultra-vitrine.png	(from http://www.corpoidealsuplementos.com.br/)
10:23:21	103114/103114	---M-Z	200	added ('OK')	text/html	date:Tue,%2020%20May%202014%2013:23:22%20GMT	http://www.corpoidealsuplementos.com.br/newsletter	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/newsletter.html	(from http://www.corpoidealsuplementos.com.br/)
10:23:22	354/354	---M-Z	200	added ('OK')	text/html	etag:%228b7629ca2ad7ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/facebook.html	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/facebook.html	(from http://www.corpoidealsuplementos.com.br/)
10:23:22	304/304	---M-Z	200	added ('OK')	text/html	etag:%226aa14ca2ad7ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/ebit.html	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/ebit.html	(from http://www.corpoidealsuplementos.com.br/)
10:23:23	624/624	---M--	403	error ('Forbidden')	text/html		http://selo.siteblindado.com/aw.js	C:/Users/QATEmployee/Desktop/suple/suple/selo.siteblindado.com/aw.ee.delayed	(from http://www.corpoidealsuplementos.com.br/)
10:23:23	2465/2465	---M--	200	added ('OK')	image/png	etag:%227de5b06569cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/clear-sale.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/clear-sale.png	(from http://www.corpoidealsuplementos.com.br/)
10:23:23	3097/3097	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2020%20May%202014%2013:23:23%20GMT	http://www.corpoidealsuplementos.com.br/jsresource.axd?ns=EZ.Store.Resources.Site	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/jsresource7b63.axd	(from http://www.corpoidealsuplementos.com.br/)
10:23:24	1112/1112	---M--	200	added ('OK')	image/gif	etag:%22ce9dbfc6b48ece1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/menu-line.gif	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/menu-line.gif	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:25	87507/87507	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20May%202014%2013:23:24%20GMT	http://www.corpoidealsuplementos.com.br/asset.axd?id=jQYAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0Ucn66atFndPqmWbL9u73y1mF3nb3F3V1XlR5uOyuiiWd19P62LVNh-NPjrnF5f04tVsHDQa_zS-rz56tPNLvv9LRrcHPq6ydTu_XRfc1Ha0e-uOrvJyWi3ycTOvVqu8vqmzTnPb4d6NHU7n-fRttW7Hk6x5m7fjZr1YZPX1PM9mw91ufMl2fu_Gzgn92XpK7-dZPd1EUa-VBb9_I_hJXV01xfJiPM3a_KKqrxf5cj3US7Sx7ez-jZ0RAYgUADDJlsth2nXb2S4-vbGLZj2d5k0zXtA_2UU-1EOnme3gwY0d5HVd1WY2h8AHjSzwgxuBm2msM4z-psmWVhb8w1uDX9XFdJA0QSMnlrdSAPziZH09WbdttUnDhA1dL7voo9OsWubTspi-peau4c1Sa17_RWt697LIr25CxzZ0vdxePMuiaW_qAG0c7NvIZrYkRZLV1brJy2Gh9Fs5-PcNKX_6F61zcKFtsvD0-i5E6vujj6YttWzzd-3dn84us4a7ohaX9OmnDx5MH-4e3D_PZg_3Dx7ey84f3s_OJ_eyg_0HB9nD-9RsSqbn3qf36ZePHrX1Ov8l_08AAAD__6mD8U-NBgAA	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/assetaec2.axd	(from http://www.corpoidealsuplementos.com.br/)
10:23:26	52541/52541	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2020%20May%202014%2013:23:24%20GMT	http://www.corpoidealsuplementos.com.br/asset.axd?id=6AAAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7raV2s2uaj0Ufn_OqSXj1fL6dtUS2b8U_ji-qjRzu_ZCRf_fQvWuf19bhZlVkzt1_vmq_bqirbYuVe3Psl3_8l3x99NG3xZf6uvfvT2WXWcJ_U4JI-_fTBg-nD3YP759ns4f7Bw3vZ-cP72fnkXnaw_-Age3ifmk1pVPc-vU-_fPSordf5L_l_AgAA__9YuK5N6AAAAA%3d%3d	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/assetbc2c.axd	(from http://www.corpoidealsuplementos.com.br/)
10:23:26	1248/1248	---M--	200	added ('OK')	image/png	etag:%22d514f6df1daece1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/input-error.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/input-error.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:27	5833/5833	---M--	200	added ('OK')	image/gif	etag:%2290daf9f46317cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/Default/Images/loading.gif	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/Default/Images/loading.gif	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:27	1413/1413	---M--	200	added ('OK')	image/png	etag:%221ad8d0931242cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/subir.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/subir.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:30	37099/37099	---M--	200	added ('OK')	image/png	etag:%22891ca1a26048cf1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite-buttons.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite-buttons.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:33	37099/37099	---M--	200	added ('OK')	image/png	etag:%22891ca1a26048cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/sprite-buttons.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/sprite-buttons-2.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:35	13901/13901	---M--	200	added ('OK')	image/jpeg	etag:%22de24fb111b19cf1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/fale-conosco.jpg	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/fale-conosco.jpg	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:35	29804/29804	---M--	200	added ('OK')	image/png	etag:%22376165c1f3a0ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite-x.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/sprite-x.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:36	2479/2479	---M--	200	added ('OK')	image/png	etag:%22eade143ace4dcf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/mini-add-carrinho.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/mini-add-carrinho.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:36	2742/2742	---M--	200	added ('OK')	image/png	etag:%2274d85eac659cf1:0%22	http://www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/mini-add-v.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/Custom/Content/Themes/corpo-ideal-2013/Images/mini-add-v.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:37	1112/1112	---M--	200	added ('OK')	image/gif	etag:%224f484bdf3a0ce1:0%22	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/menu-line-tabs.gif	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/menu-line-tabs.gif	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:37	5376/5376	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20May%202014%2013:23:37%20GMT	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/buttons.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/buttons.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
10:23:37	5388/5388	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20May%202014%2013:23:37%20GMT	http://www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/facebookLogin.png	C:/Users/QATEmployee/Desktop/suple/suple/www.corpoidealsuplementos.com.br/custom/content/themes/corpo-ideal-2013/Images/facebookLogin.png	(from http://www.corpoidealsuplementos.com.br/asset.axd?id=2AEAAB-LCAAAAAAABADsvQdgHEmWJSYvbcp7f0r1StfgdKEIgGATJNiQQBDswYjN5pLsHWlHIymrKoHKZVZlXWYWQMztnbz33nvvvffee--997o7nU4n99__P1xmZAFs9s5K2smeIYCqyB8_fnwfPyJ-8Uezjx597xd_tPro0UfTddNWi7vTatnmy_ZuO88XeUN_1qtqu5jlWbm9t7N77-7r9rrMm49GH53zm0t6M6vzbFtez-vxtMG31UePdn7JyPu-mVerVbG8cN_vmu8nWVNM3ed75nMB6b64Z76Y59nM72nffLGqq9l62m6XxTJ3X983Xzerumi9Lz41X1zNtq-K2UXeuu8emO_Oq6r1OzuwaJfZ9O32eV3Msmv39UPXWZk1c2-4lh5XRTMvi8brbHf3l3z_l3x_9NG0pa_b_F17V766pD8_ffBg-nD34P55Nnu4f_DwXnb-8H52PrmXHew_OMge3qdmU5rFe5_ep18-etTW6_yX_D8BAAD__7l0Gx_YAQAA)
